application_id,student_id,application_date,requested_amount,installments,purpose,has_guarantor,rent_expense,other_debts,channel
A001349,S000993,2024-07-12,3188.63,9,Notebook,0,0.0,0.0,App
A001350,S001632,2024-11-05,1301.78,24,Moradia,1,950.0,0.0,Agência
A001351,S001298,2024-07-18,6239.06,12,Moradia,0,700.0,0.0,Web
A001352,S000787,2024-05-05,1293.23,9,Saúde,1,950.0,998.63,WhatsApp
A001353,S000308,2024-12-30,2912.42,6,Transporte,0,950.0,251.7,WhatsApp
A001354,S000073,2024-12-25,2150.57,3,Taxas/Documentos,0,400.0,367.66,Agência
A001355,S001413,2024-05-08,778.6,24,Moradia,0,700.0,1106.04,App
A001356,S000951,2024-02-09,4110.65,12,Transporte,1,950.0,0.0,App
A001357,S000122,2024-07-08,1355.9,9,Intercâmbio,1,0.0,189.81,App
A001358,S000022,2024-08-28,5565.54,12,Intercâmbio,0,400.0,0.0,App
A001359,S000569,2024-04-16,2065.16,6,Taxas/Documentos,0,1200.0,199.02,Web
A001360,S001173,2024-11-13,3899.63,12,Intercâmbio,0,950.0,0.0,App
A001361,S001743,2024-08-06,2692.7,18,Saúde,1,700.0,315.01,App
A001362,S000081,2024-11-27,831.65,24,Moradia,0,400.0,106.02,Agência
A001363,S000387,2024-02-04,908.14,12,Curso,1,1600.0,672.56,Web
A001364,S000078,2024-10-29,2727.98,12,Saúde,1,0.0,0.0,Agência
A001365,S000274,2024-07-03,1457.47,9,Transporte,0,400.0,117.7,Web
A001366,S000548,2024-11-30,1339.12,18,Moradia,1,400.0,813.99,App
A001367,S000249,2024-12-18,1702.28,9,Intercâmbio,0,700.0,235.18,Agência
A001368,S000786,2024-02-01,2434.15,6,Taxas/Documentos,0,700.0,617.73,App
A001369,S001049,2025-01-02,1410.37,9,Intercâmbio,1,0.0,322.98,App
A001370,S001658,2024-06-23,4282.05,24,Saúde,0,700.0,145.79,Web
A001371,S000249,2024-08-27,1536.83,18,Notebook,0,950.0,201.3,App
A001372,S000522,2024-08-14,3229.58,9,Notebook,1,1200.0,401.22,Agência
A001373,S000562,2024-08-10,2402.5,6,Intercâmbio,1,950.0,278.62,App
A001374,S001721,2024-04-04,2715.38,3,Saúde,1,700.0,592.83,Web
A001375,S001043,2024-04-28,912.57,6,Taxas/Documentos,0,1200.0,1174.39,App
A001376,S000589,2025-01-09,4237.72,12,Saúde,1,950.0,0.0,App
A001377,S001459,2024-11-22,1613.14,12,Notebook,1,950.0,508.0,Web
A001378,S000764,2024-02-14,2640.42,9,Transporte,1,1200.0,395.39,App
A001379,S000261,2024-05-10,1681.87,12,Intercâmbio,0,950.0,548.37,App
A001380,S001799,2024-04-02,1706.47,12,Transporte,0,950.0,0.0,App
A001381,S000446,2024-12-23,3214.07,3,Saúde,0,950.0,631.45,WhatsApp
A001382,S001397,2024-11-03,867.08,6,Intercâmbio,0,400.0,336.36,Agência
A001383,S000645,2024-10-17,916.86,12,Taxas/Documentos,1,1600.0,0.0,App
A001384,S000247,2024-05-06,3051.45,6,Taxas/Documentos,0,1600.0,0.0,App
A001385,S001014,2024-02-19,3622.78,3,Saúde,0,1600.0,0.0,Web
A001386,S000353,2025-01-31,7790.73,9,Intercâmbio,1,700.0,470.05,App
A001387,S000551,2024-12-13,2216.17,24,Transporte,0,2200.0,164.45,App
A001388,S000174,2024-03-19,5575.06,18,Taxas/Documentos,0,700.0,847.88,Web
A001389,S000108,2024-03-15,4285.74,12,Moradia,1,1200.0,123.64,App
A001390,S001229,2024-11-24,2098.69,24,Saúde,0,400.0,525.61,Web
A001391,S000696,2024-04-13,6675.19,6,Intercâmbio,0,400.0,91.45,Web
A001392,S000189,2024-12-09,1987.51,6,Intercâmbio,1,1600.0,81.85,Web
A001393,S000982,2024-07-02,4391.86,12,Saúde,0,400.0,238.33,App
A001394,S001357,2025-01-04,2981.76,9,Transporte,0,1200.0,336.99,WhatsApp
A001395,S001107,2024-06-30,6185.4,6,Notebook,0,950.0,1794.64,App
A001396,S001338,2024-12-22,3422.61,3,Notebook,1,1200.0,291.47,App
A001397,S000663,2025-01-30,2861.23,12,Moradia,0,700.0,0.0,App
A001398,S001337,2024-07-05,1853.81,24,Taxas/Documentos,0,0.0,0.0,App
A001399,S001409,2024-12-16,2836.44,12,Moradia,1,0.0,530.76,App
A001400,S001758,2024-12-07,1243.35,6,Curso,0,700.0,347.88,App
A001401,S001615,2024-03-16,3606.21,12,Taxas/Documentos,0,1200.0,186.8,Web
A001402,S000995,2024-02-12,2283.51,6,Curso,1,1200.0,66.5,Web
A001403,S001362,2025-01-01,3058.0,6,Taxas/Documentos,0,950.0,730.25,App
A001404,S001531,2024-03-24,4440.68,6,Curso,0,0.0,489.35,WhatsApp
A001405,S000222,2024-05-18,2951.88,9,Saúde,1,400.0,201.33,Web
A001406,S001499,2024-09-10,1110.3,24,Taxas/Documentos,0,400.0,280.94,App
A001407,S001415,2024-02-27,6320.35,9,Curso,0,1200.0,248.08,App
A001408,S000161,2024-03-28,4049.78,9,Curso,0,1200.0,930.92,Web
A001409,S000003,2024-07-04,4920.29,12,Taxas/Documentos,0,1600.0,435.17,App
A001410,S001381,2024-11-13,1489.22,6,Taxas/Documentos,1,950.0,0.0,Web
A001411,S001069,2024-02-15,1843.04,12,Moradia,0,1600.0,570.25,Web
A001412,S000833,2024-07-28,1389.02,12,Transporte,0,0.0,0.0,Web
A001413,S000780,2024-12-28,1152.83,24,Transporte,0,950.0,634.22,Agência
A001414,S001282,2024-02-14,3302.9,12,Intercâmbio,0,700.0,1001.87,Web
A001415,S001262,2024-12-20,1311.65,9,Curso,1,1600.0,340.6,WhatsApp
A001416,S000362,2024-05-08,3270.16,9,Saúde,0,1600.0,862.95,Web
A001417,S000888,2024-04-15,1413.74,12,Taxas/Documentos,1,400.0,148.42,Web
A001418,S001328,2024-11-15,1471.36,18,Notebook,0,950.0,932.1,Agência
A001419,S000419,2024-04-07,4260.17,9,Curso,1,0.0,712.6,Web
A001420,S000765,2025-01-25,1234.67,6,Taxas/Documentos,0,1200.0,259.58,Web
A001421,S000259,2024-12-23,3724.11,6,Taxas/Documentos,1,700.0,460.83,App
A001422,S000646,2024-08-29,6150.33,6,Notebook,1,400.0,632.86,App
A001423,S001409,2024-12-13,827.19,6,Taxas/Documentos,1,1600.0,0.0,Agência
A001424,S001468,2024-09-05,2803.98,18,Notebook,0,950.0,862.66,App
A001425,S000911,2024-03-08,794.51,9,Notebook,1,950.0,132.75,Web
A001426,S000292,2024-12-12,849.89,24,Taxas/Documentos,0,1600.0,283.88,Web
A001427,S000637,2025-01-27,2002.16,12,Moradia,0,950.0,294.16,WhatsApp
A001428,S000039,2024-02-12,4036.92,9,Notebook,0,950.0,907.53,App
A001429,S000714,2024-09-18,2493.98,9,Taxas/Documentos,0,950.0,155.3,Web
A001430,S000268,2024-05-14,1087.69,12,Notebook,0,2200.0,5.68,App
A001431,S000509,2024-04-25,1138.27,12,Transporte,1,950.0,368.69,App
A001432,S000634,2024-11-25,3317.3,12,Saúde,0,1200.0,8.81,Web
A001433,S000932,2024-09-22,1116.81,6,Intercâmbio,1,950.0,0.0,Web
A001434,S001368,2024-08-21,901.64,12,Saúde,0,400.0,0.0,Web
A001435,S001139,2024-11-07,4064.0,9,Moradia,1,950.0,1143.36,App
A001436,S001044,2024-11-09,886.36,12,Saúde,0,1200.0,559.57,Web
A001437,S001721,2024-03-31,1932.14,9,Saúde,0,400.0,128.05,Web
A001438,S001177,2024-03-03,6002.71,24,Saúde,0,1600.0,899.19,App
A001439,S001458,2024-04-10,1577.95,9,Transporte,0,2200.0,66.54,App
A001440,S001678,2024-11-05,5302.38,6,Notebook,1,950.0,216.79,WhatsApp
A001441,S001437,2024-02-24,1916.09,18,Intercâmbio,0,1200.0,957.4,Agência
A001442,S000550,2024-08-25,2265.01,12,Saúde,0,700.0,401.96,Web
A001443,S001537,2024-08-18,1689.61,12,Moradia,0,1200.0,177.82,App
A001444,S001609,2025-01-02,2515.63,18,Taxas/Documentos,0,700.0,0.0,App
A001445,S000524,2024-03-03,7181.03,9,Curso,0,950.0,314.48,App
A001446,S000206,2024-09-09,1720.44,3,Intercâmbio,0,700.0,58.78,Web
A001447,S001533,2024-04-25,3850.8,12,Taxas/Documentos,1,700.0,410.66,Web
A001448,S000702,2024-06-14,2378.19,9,Notebook,0,400.0,80.21,Web
A001449,S001062,2024-02-10,4695.14,18,Transporte,0,700.0,691.44,App
A001450,S000835,2024-07-20,1545.77,9,Curso,0,700.0,386.21,App
A001451,S001698,2024-12-09,7792.39,6,Moradia,0,2200.0,56.2,App
A001452,S001113,2024-09-12,1219.33,12,Saúde,1,1200.0,853.54,App
A001453,S001125,2024-09-30,4684.18,9,Taxas/Documentos,0,1200.0,1533.37,Web
A001454,S000073,2024-09-10,4085.76,9,Curso,0,400.0,0.0,App
A001455,S000617,2024-09-24,6803.28,3,Saúde,1,700.0,0.0,App
A001456,S001387,2024-10-05,796.09,12,Saúde,0,950.0,200.34,App
A001457,S000299,2024-04-28,2154.19,9,Notebook,1,0.0,120.5,Web
A001458,S000820,2024-03-20,845.85,12,Taxas/Documentos,1,0.0,825.6,Agência
A001459,S000643,2024-05-25,1195.65,6,Moradia,0,950.0,742.86,App
A001460,S000555,2024-08-02,3037.15,24,Transporte,0,1200.0,0.0,Agência
A001461,S000462,2024-07-02,8833.38,9,Notebook,0,2200.0,0.0,App
A001462,S001676,2024-12-10,1111.11,24,Saúde,0,2200.0,601.41,App
A001463,S001305,2024-12-04,1202.91,12,Notebook,0,700.0,374.22,Agência
A001464,S000930,2024-12-30,2765.72,9,Transporte,0,1200.0,529.74,App
A001465,S000404,2024-02-26,1539.73,12,Moradia,0,400.0,0.0,Agência
A001466,S001459,2024-02-26,2184.99,24,Taxas/Documentos,0,1200.0,335.92,Web
A001467,S001031,2024-04-19,5699.83,3,Transporte,1,1200.0,212.11,Web
A001468,S000089,2024-08-23,6800.22,6,Curso,0,0.0,9.57,App
A001469,S000530,2024-10-26,2530.58,6,Saúde,0,1200.0,431.14,App
A001470,S000020,2024-06-12,1292.15,18,Saúde,0,400.0,575.97,App
A001471,S000524,2024-11-02,6765.0,12,Saúde,0,1600.0,142.92,App
A001472,S001655,2024-08-01,2661.28,18,Moradia,0,1200.0,13.27,App
A001473,S001504,2024-08-05,5740.86,3,Intercâmbio,1,400.0,178.51,Web
A001474,S000162,2024-09-29,818.58,6,Taxas/Documentos,1,400.0,0.0,App
A001475,S001530,2024-06-04,4754.58,18,Intercâmbio,0,700.0,385.49,App
A001476,S001590,2024-07-26,2430.02,9,Moradia,1,950.0,691.12,App
A001477,S000072,2024-07-01,1528.22,9,Transporte,0,1200.0,1121.09,App
A001478,S001541,2025-01-08,8085.08,6,Taxas/Documentos,1,950.0,0.0,App
A001479,S001304,2025-01-26,1666.4,24,Taxas/Documentos,1,700.0,15.07,App
A001480,S001434,2024-04-12,2436.08,24,Intercâmbio,1,950.0,782.83,App
A001481,S001547,2024-11-30,1851.12,9,Saúde,0,700.0,1126.34,App
A001482,S000762,2024-08-06,2166.01,3,Transporte,1,400.0,0.0,App
A001483,S000554,2024-03-16,1834.61,3,Transporte,0,1200.0,171.89,App
A001484,S000374,2024-05-18,5635.11,24,Notebook,0,0.0,0.0,WhatsApp
A001485,S000149,2024-09-19,1297.61,12,Transporte,1,700.0,436.24,Web
A001486,S001428,2024-06-25,1381.57,6,Curso,0,950.0,0.0,WhatsApp
A001487,S001196,2024-06-18,4568.04,12,Moradia,0,0.0,159.88,Web
A001488,S000270,2024-10-20,2285.01,9,Transporte,0,400.0,339.76,App
A001489,S000485,2024-12-22,2094.96,12,Notebook,0,1200.0,580.09,WhatsApp
A001490,S001175,2024-10-14,3114.22,18,Taxas/Documentos,0,0.0,0.0,App
A001491,S000941,2024-07-01,1317.59,12,Saúde,0,1600.0,382.29,App
A001492,S000319,2024-12-04,1450.21,6,Intercâmbio,0,950.0,167.56,Web
A001493,S001692,2024-05-23,3004.88,18,Curso,1,1600.0,163.99,App
A001494,S000008,2024-12-11,5975.7,18,Curso,0,1200.0,513.61,WhatsApp
A001495,S001758,2024-12-28,790.11,9,Moradia,0,400.0,339.1,Web
A001496,S000699,2024-07-05,8591.22,9,Transporte,0,1600.0,1782.99,App
A001497,S000905,2025-01-11,3343.84,18,Saúde,0,400.0,176.53,Web
A001498,S000778,2024-03-06,3700.91,12,Notebook,0,400.0,0.0,App
A001499,S000890,2024-11-10,1894.23,6,Taxas/Documentos,1,950.0,896.02,Web
A001500,S001704,2025-01-09,1711.34,3,Curso,1,700.0,0.0,App
A001501,S000131,2024-07-22,1629.74,6,Moradia,1,950.0,1276.53,App
A001502,S001475,2024-04-23,898.16,12,Transporte,1,700.0,372.27,Web
A001503,S000713,2024-03-25,7219.43,3,Saúde,1,950.0,1005.5,Agência
A001504,S000247,2024-10-16,1154.07,6,Intercâmbio,0,700.0,297.53,App
A001505,S001211,2024-06-24,2066.07,6,Intercâmbio,0,950.0,508.37,Agência
A001506,S000781,2024-03-25,3159.73,18,Transporte,0,950.0,0.0,Agência
A001507,S000172,2024-08-11,2851.74,3,Intercâmbio,0,950.0,815.54,App
A001508,S000757,2024-08-07,2720.95,12,Taxas/Documentos,1,1200.0,398.6,App
A001509,S000800,2024-12-19,1822.43,18,Intercâmbio,0,950.0,0.0,Web
A001510,S000873,2024-02-01,5988.45,9,Transporte,0,1200.0,275.72,Agência
A001511,S000100,2024-07-01,6265.71,3,Transporte,0,700.0,848.16,Agência
A001512,S001681,2024-05-09,5554.83,6,Taxas/Documentos,0,700.0,603.38,App
A001513,S000415,2024-02-21,1292.0,9,Saúde,0,1200.0,903.1,App
A001514,S000162,2024-07-01,1559.16,12,Saúde,1,0.0,266.41,Web
A001515,S000027,2024-12-19,7279.03,3,Curso,0,700.0,579.54,Web
A001516,S000748,2024-07-18,1312.25,9,Curso,1,2200.0,0.0,App
A001517,S001471,2024-06-26,798.95,18,Saúde,0,2200.0,0.0,App
A001518,S001740,2024-08-18,6856.3,9,Taxas/Documentos,1,400.0,807.9,App
A001519,S001491,2024-05-18,2625.28,9,Intercâmbio,0,0.0,531.85,App
A001520,S000697,2024-04-15,1853.7,6,Taxas/Documentos,0,700.0,122.16,App
A001521,S001414,2025-01-13,2005.49,12,Taxas/Documentos,0,700.0,396.03,WhatsApp
A001522,S001709,2024-04-17,1616.47,12,Transporte,1,1200.0,349.59,Agência
A001523,S000755,2024-09-22,2841.53,24,Notebook,1,950.0,239.03,App
A001524,S000537,2025-01-02,1448.66,3,Taxas/Documentos,1,1200.0,321.47,Agência
A001525,S000805,2024-09-04,1191.02,9,Taxas/Documentos,0,1600.0,277.72,WhatsApp
A001526,S001677,2025-01-17,2820.74,9,Saúde,1,1600.0,260.64,WhatsApp
A001527,S000806,2024-09-25,1372.87,18,Intercâmbio,0,950.0,0.0,Web
A001528,S000824,2024-08-22,2735.46,18,Taxas/Documentos,0,1600.0,1313.9,Web
A001529,S000436,2024-08-02,1472.09,6,Notebook,0,700.0,2.41,Agência
A001530,S000697,2024-03-30,2597.13,18,Transporte,0,950.0,1150.68,App
A001531,S000917,2024-02-29,2419.67,18,Saúde,0,700.0,644.4,Web
A001532,S000866,2024-08-28,3647.57,12,Curso,1,400.0,0.0,App
A001533,S000942,2024-12-03,4107.6,12,Curso,0,700.0,0.0,Web
A001534,S000462,2024-05-05,3806.49,18,Moradia,1,0.0,0.0,Agência
A001535,S000575,2024-12-26,1432.32,6,Moradia,1,2200.0,0.0,Web
A001536,S000833,2024-05-27,1687.98,3,Notebook,1,700.0,284.9,App
A001537,S000638,2024-09-04,3199.91,9,Taxas/Documentos,1,1600.0,64.3,App
A001538,S001231,2024-10-15,3006.45,9,Moradia,0,1200.0,0.0,Agência
A001539,S000647,2024-08-31,2488.17,6,Transporte,0,400.0,0.0,Web
A001540,S000381,2024-05-16,1979.12,3,Saúde,0,700.0,876.89,Web
A001541,S001018,2024-06-25,749.72,12,Intercâmbio,0,1200.0,52.27,App
A001542,S000910,2024-06-28,2782.83,12,Taxas/Documentos,0,1200.0,0.0,Web
A001543,S000142,2024-05-21,5053.6,18,Saúde,1,1200.0,428.86,Web
A001544,S000458,2024-08-31,7036.0,3,Saúde,0,1600.0,276.69,App
A001545,S001515,2024-03-31,1949.26,12,Saúde,0,950.0,706.94,App
A001546,S000109,2024-11-02,1362.59,6,Taxas/Documentos,0,0.0,148.87,Web
A001547,S000871,2025-01-15,1480.72,6,Intercâmbio,0,400.0,0.0,WhatsApp
A001548,S000093,2024-06-24,746.08,6,Saúde,1,700.0,837.17,Agência
A001549,S001529,2024-02-19,1900.61,12,Intercâmbio,0,700.0,151.81,App
A001550,S000420,2024-11-07,887.88,12,Notebook,0,0.0,0.0,App
A001551,S001720,2024-03-23,5700.56,9,Taxas/Documentos,0,700.0,623.85,Agência
A001552,S000877,2025-01-05,1171.44,18,Saúde,1,700.0,0.0,App
A001553,S001359,2024-07-08,3418.86,6,Notebook,0,950.0,451.68,Web
A001554,S001252,2024-11-03,5204.77,12,Moradia,0,400.0,464.14,Web
A001555,S001286,2024-02-29,2265.74,18,Saúde,1,1200.0,60.18,App
A001556,S001286,2024-03-27,1724.13,12,Taxas/Documentos,0,1200.0,752.02,Agência
A001557,S001048,2024-08-14,1516.91,6,Curso,1,1600.0,349.92,App
A001558,S000618,2024-10-10,3449.31,12,Curso,1,950.0,0.0,Web
A001559,S000771,2024-10-25,876.52,24,Intercâmbio,1,2200.0,576.88,App
A001560,S001370,2024-09-19,1301.47,9,Curso,0,0.0,375.82,Web
A001561,S000802,2024-02-14,1541.6,12,Saúde,0,950.0,87.51,Web
A001562,S000418,2024-05-14,794.0,12,Notebook,1,2200.0,641.91,Agência
A001563,S001355,2024-06-24,4341.17,18,Taxas/Documentos,1,0.0,214.15,Web
A001564,S000267,2024-09-08,2866.66,6,Transporte,0,950.0,156.47,Web
A001565,S000829,2024-10-13,3880.46,12,Saúde,0,700.0,85.0,App
A001566,S000202,2024-12-18,2838.59,9,Saúde,1,400.0,496.05,App
A001567,S000291,2024-05-25,6697.91,6,Curso,1,400.0,353.83,App
A001568,S000840,2024-07-22,5367.94,12,Taxas/Documentos,0,700.0,0.0,App
A001569,S000892,2024-05-29,2461.46,6,Saúde,0,0.0,137.5,Web
A001570,S001244,2025-01-14,3046.45,24,Moradia,0,1200.0,2417.81,App
A001571,S001590,2024-10-08,1801.11,9,Transporte,0,950.0,0.0,Web
A001572,S000326,2024-10-11,2856.37,12,Taxas/Documentos,0,400.0,0.0,App
A001573,S001552,2025-01-07,3777.77,6,Taxas/Documentos,1,950.0,30.44,App
A001574,S000400,2025-01-30,1568.0,6,Curso,0,700.0,143.13,Agência
A001575,S000914,2024-06-12,5703.82,18,Curso,1,1600.0,0.0,Agência
A001576,S000942,2024-08-29,883.71,9,Moradia,1,0.0,0.0,Web
A001577,S000723,2024-09-28,1292.18,12,Saúde,0,0.0,0.0,App
A001578,S001288,2024-06-10,5236.63,12,Moradia,0,0.0,550.21,WhatsApp
A001579,S000058,2024-04-21,884.24,18,Intercâmbio,0,400.0,70.2,Web
A001580,S000809,2025-01-31,782.21,6,Intercâmbio,0,700.0,580.83,Web
A001581,S001351,2024-04-06,4547.26,9,Taxas/Documentos,1,950.0,899.3,Web
A001582,S001675,2024-11-25,6641.77,6,Transporte,0,0.0,0.0,App
A001583,S001445,2024-07-23,1476.52,12,Intercâmbio,0,1600.0,643.66,App
A001584,S001489,2024-06-16,2257.14,3,Moradia,1,400.0,86.85,App
A001585,S001412,2024-03-16,1431.77,18,Transporte,1,0.0,301.78,App
A001586,S000933,2024-11-02,4001.51,12,Taxas/Documentos,0,1200.0,459.94,App
A001587,S001471,2024-09-04,2385.47,9,Transporte,0,400.0,141.8,App
A001588,S000198,2024-10-26,2270.45,12,Transporte,1,1200.0,187.67,Web
A001589,S001304,2024-11-23,1321.6,9,Saúde,1,700.0,0.0,App
A001590,S001220,2024-07-24,2209.96,3,Intercâmbio,0,700.0,1128.27,App
A001591,S001322,2024-03-08,3767.75,9,Moradia,0,1200.0,0.0,App
A001592,S001151,2024-10-23,2568.7,12,Notebook,0,0.0,1083.24,App
A001593,S001307,2024-10-09,2718.06,9,Moradia,0,700.0,286.64,Web
A001594,S000026,2024-06-02,855.91,9,Notebook,0,950.0,0.0,App
A001595,S001534,2024-08-20,1326.8,9,Taxas/Documentos,0,0.0,114.71,App
A001596,S001566,2024-10-05,2698.92,18,Saúde,0,700.0,612.18,App
A001597,S000020,2024-06-07,2224.2,12,Transporte,0,700.0,400.28,Web
A001598,S001326,2025-01-08,2527.61,18,Saúde,0,700.0,360.91,App
A001599,S000083,2024-07-18,1129.2,12,Notebook,0,700.0,329.15,App
A001600,S000178,2024-05-13,2738.69,9,Notebook,1,950.0,330.96,Web
A001601,S001113,2024-03-01,2106.65,12,Saúde,0,700.0,0.0,App
A001602,S000814,2025-01-19,7101.1,3,Transporte,0,1200.0,283.26,App
A001603,S000375,2024-12-13,1692.73,6,Moradia,1,1600.0,674.5,App
A001604,S001122,2024-08-05,9082.71,6,Intercâmbio,1,0.0,440.79,App
A001605,S000854,2024-03-16,7177.06,6,Intercâmbio,1,1200.0,651.67,Agência
A001606,S000131,2024-05-10,1270.19,9,Intercâmbio,1,1600.0,2205.84,WhatsApp
A001607,S000028,2024-11-28,3733.87,18,Taxas/Documentos,0,2200.0,48.18,Web
A001608,S000903,2024-10-28,2060.99,18,Notebook,0,700.0,378.57,Agência
A001609,S000789,2025-01-20,5918.86,12,Notebook,0,950.0,183.86,App
A001610,S001344,2024-06-12,1878.54,24,Taxas/Documentos,1,1600.0,153.36,App
A001611,S000113,2024-06-17,4357.98,9,Curso,0,1200.0,115.86,Web
A001612,S000201,2024-03-10,3109.79,9,Notebook,0,1200.0,186.53,Web
A001613,S000812,2024-12-25,4490.74,6,Moradia,1,700.0,0.0,App
A001614,S001383,2024-02-02,1673.62,18,Moradia,1,0.0,0.0,Web
A001615,S000814,2024-06-25,1475.4,6,Taxas/Documentos,1,1600.0,216.93,App
A001616,S001078,2024-11-20,1640.32,12,Saúde,0,1600.0,0.0,App
A001617,S000859,2024-02-07,5413.17,12,Curso,0,2200.0,1487.33,Web
A001618,S000596,2024-02-11,2434.67,18,Moradia,0,1600.0,239.94,Web
A001619,S001055,2024-02-04,1908.71,6,Moradia,1,1600.0,0.0,Web
A001620,S000645,2024-10-02,1086.66,18,Moradia,1,1600.0,571.52,App
A001621,S000537,2025-01-14,2826.27,18,Curso,1,950.0,192.19,App
A001622,S001194,2025-01-30,1579.32,9,Transporte,1,1200.0,68.9,WhatsApp
A001623,S000993,2025-01-28,4293.42,6,Taxas/Documentos,1,950.0,693.78,Agência
A001624,S000519,2024-02-28,4538.35,9,Taxas/Documentos,1,700.0,720.82,Agência
A001625,S000347,2024-11-29,8480.73,18,Saúde,0,950.0,1135.74,App
A001626,S000500,2024-03-06,767.98,18,Curso,0,1600.0,912.93,WhatsApp
A001627,S001694,2024-12-04,4303.08,24,Intercâmbio,1,1600.0,119.53,App
A001628,S001226,2024-09-22,4551.06,9,Taxas/Documentos,0,1600.0,297.34,App
A001629,S001164,2024-07-23,809.58,6,Transporte,0,700.0,681.56,App
A001630,S001371,2024-06-14,764.66,18,Taxas/Documentos,0,700.0,328.41,Web
A001631,S001406,2024-11-04,6027.0,12,Moradia,0,0.0,719.13,Web
A001632,S001534,2024-12-13,865.76,12,Taxas/Documentos,1,400.0,0.0,App
A001633,S000048,2024-09-12,1297.91,18,Notebook,1,1600.0,423.8,App
A001634,S001664,2024-03-03,2139.85,24,Curso,0,1200.0,292.63,App
A001635,S000256,2024-12-04,1084.47,6,Curso,1,700.0,620.19,App
A001636,S000661,2024-03-10,4359.49,6,Intercâmbio,0,0.0,388.59,App
A001637,S001570,2024-07-30,2255.15,3,Transporte,0,400.0,1035.9,Agência
A001638,S001625,2024-12-24,2630.48,12,Saúde,0,0.0,592.84,App
A001639,S001061,2024-07-01,2899.05,24,Transporte,1,1200.0,719.65,Web
A001640,S000754,2024-08-24,2185.74,6,Curso,1,700.0,411.87,WhatsApp
A001641,S000870,2024-05-20,4260.24,12,Curso,1,0.0,399.3,WhatsApp
A001642,S000097,2024-04-11,8498.08,24,Curso,0,1200.0,0.0,App
A001643,S001059,2024-08-29,2747.86,12,Saúde,0,700.0,976.22,App
A001644,S000401,2024-12-13,3850.8,3,Notebook,1,700.0,168.75,Agência
A001645,S001199,2024-03-17,3076.47,6,Curso,0,1200.0,0.0,WhatsApp
A001646,S000944,2024-05-12,1634.31,12,Moradia,1,1200.0,0.0,App
A001647,S001787,2024-07-30,4547.5,9,Taxas/Documentos,0,950.0,694.65,App
A001648,S000811,2024-06-07,1128.36,12,Intercâmbio,0,1200.0,143.15,App
A001649,S000808,2024-12-21,5377.12,12,Intercâmbio,0,400.0,150.96,App
A001650,S000683,2024-12-20,888.52,24,Taxas/Documentos,0,700.0,0.0,App
A001651,S000123,2024-07-18,1467.34,12,Moradia,0,400.0,0.0,App
A001652,S001386,2025-01-27,3056.22,6,Notebook,1,0.0,127.1,WhatsApp
A001653,S000497,2024-04-02,830.92,6,Curso,0,1200.0,210.36,Web
A001654,S001739,2024-12-09,889.67,9,Transporte,0,950.0,193.97,App
A001655,S000363,2024-07-14,2775.35,9,Curso,0,1200.0,627.77,Web
A001656,S000830,2024-06-02,2080.08,6,Taxas/Documentos,1,1600.0,571.14,App
A001657,S000537,2024-06-02,2472.54,24,Transporte,0,0.0,0.0,App
A001658,S000758,2024-03-17,1123.68,6,Transporte,0,1600.0,1212.19,App
A001659,S001586,2024-02-09,5039.24,9,Curso,0,1200.0,423.34,App
A001660,S000661,2024-12-12,1374.02,9,Saúde,0,700.0,644.42,App
A001661,S000264,2024-05-23,824.12,18,Curso,1,700.0,248.23,App
A001662,S001311,2024-02-02,2543.97,3,Saúde,0,0.0,502.98,App
A001663,S000779,2024-10-29,765.37,24,Transporte,1,1200.0,217.83,App
A001664,S001253,2024-04-09,3298.87,3,Intercâmbio,0,700.0,0.0,App
A001665,S001614,2024-10-19,4140.11,9,Taxas/Documentos,0,1600.0,664.03,WhatsApp
A001666,S000920,2024-06-09,1454.59,12,Moradia,0,400.0,489.54,App
A001667,S000758,2025-01-18,2528.19,12,Intercâmbio,1,0.0,380.44,App
A001668,S000671,2024-05-30,6426.44,12,Notebook,1,1200.0,490.84,App
A001669,S000245,2024-02-26,4164.51,6,Curso,1,1200.0,0.0,App
A001670,S000964,2024-11-26,2475.62,9,Moradia,0,400.0,347.06,Web
A001671,S001438,2024-02-16,1423.75,12,Transporte,1,1200.0,1360.57,Agência
A001672,S000031,2025-01-10,1838.84,3,Moradia,0,400.0,46.23,WhatsApp
A001673,S001183,2024-11-08,1294.2,9,Intercâmbio,0,400.0,0.0,Agência
A001674,S001176,2024-07-06,1903.17,18,Moradia,1,1200.0,602.8,App
A001675,S000541,2024-07-15,4491.16,18,Notebook,0,1200.0,0.0,Agência
A001676,S001657,2024-05-26,3755.22,9,Intercâmbio,0,1200.0,301.47,App
A001677,S000569,2025-01-01,1325.81,9,Taxas/Documentos,0,2200.0,458.05,App
A001678,S001010,2024-08-27,1696.81,6,Transporte,0,1200.0,0.0,App
A001679,S001436,2024-08-04,1675.86,12,Intercâmbio,0,950.0,336.66,App
A001680,S001800,2024-09-05,4854.22,18,Curso,1,1600.0,272.54,App
A001681,S000424,2024-02-10,2597.07,6,Saúde,0,700.0,731.98,WhatsApp
A001682,S000836,2024-03-13,859.21,18,Intercâmbio,0,1600.0,0.0,App
A001683,S000036,2025-01-10,1255.49,6,Taxas/Documentos,0,0.0,351.91,App
A001684,S000162,2025-01-16,5700.32,9,Taxas/Documentos,1,0.0,0.0,WhatsApp
